branch,method,feature,selection_count,selection_frequency
svm_l1,random_bank_rep_02,RNA::LOC100129034,2,0.2
svm_l1,random_bank_rep_02,RNA::LOC100288778,1,0.1
svm_l1,random_bank_rep_02,RNA::LOC643387,5,0.5
svm_l1,random_bank_rep_02,RNA::LOC644936,2,0.2
svm_l1,random_bank_rep_02,RNA::LOC728643,3,0.3
svm_l1,random_bank_rep_02,RNA::MFNG,2,0.2
svm_l1,random_bank_rep_02,RNA::MIA,1,0.1
svm_l1,random_bank_rep_02,RNA::MSX2,1,0.1
svm_l1,random_bank_rep_02,RNA::MSX2P1,1,0.1
svm_l1,random_bank_rep_02,RNA::MYOZ2,1,0.1
svm_l1,random_bank_rep_02,RNA::NACAP1,2,0.2
svm_l1,random_bank_rep_02,RNA::NCRNA00169,1,0.1
svm_l1,random_bank_rep_02,RNA::NIF3L1,1,0.1
svm_l1,random_bank_rep_02,RNA::OR11G2,1,0.1
svm_l1,random_bank_rep_02,RNA::OR1L1,2,0.2
svm_l1,random_bank_rep_02,RNA::OR8D1,3,0.3
svm_l1,random_bank_rep_02,RNA::PA2G4P4,1,0.1
svm_l1,random_bank_rep_02,RNA::PABPC4,1,0.1
svm_l1,random_bank_rep_02,RNA::PARP9,1,0.1
svm_l1,random_bank_rep_02,RNA::PDZD9,2,0.2
svm_l1,random_bank_rep_02,RNA::PEX2,1,0.1
svm_l1,random_bank_rep_02,RNA::PGA5,2,0.2
svm_l1,random_bank_rep_02,RNA::PKHD1,1,0.1
svm_l1,random_bank_rep_02,RNA::PLEKHA4,1,0.1
svm_l1,random_bank_rep_02,RNA::PMP2,2,0.2
svm_l1,random_bank_rep_02,RNA::PRRG2,2,0.2
svm_l1,random_bank_rep_02,RNA::RGAG4,1,0.1
svm_l1,random_bank_rep_02,RNA::SLC16A10,1,0.1
svm_l1,random_bank_rep_02,RNA::SNTG1,1,0.1
svm_l1,random_bank_rep_02,RNA::SRXN1,3,0.3
svm_l1,random_bank_rep_02,RNA::SUMF1,2,0.2
svm_l1,random_bank_rep_02,RNA::SUMO1P3,2,0.2
svm_l1,random_bank_rep_02,RNA::SYF2,2,0.2
svm_l1,random_bank_rep_02,RNA::SYNPO2,2,0.2
svm_l1,random_bank_rep_02,RNA::TARDBP,1,0.1
svm_l1,random_bank_rep_02,RNA::TAS1R1,1,0.1
svm_l1,random_bank_rep_02,RNA::TCHH,1,0.1
svm_l1,random_bank_rep_02,RNA::THRAP3,2,0.2
svm_l1,random_bank_rep_02,RNA::TMEM149,2,0.2
svm_l1,random_bank_rep_02,RNA::TMX2,1,0.1
svm_l1,random_bank_rep_02,RNA::TRIM35,1,0.1
svm_l1,random_bank_rep_02,RNA::WLS,1,0.1
svm_l1,random_bank_rep_02,SCNV::GPR42,1,0.1
svm_l1,random_bank_rep_02,SCNV::KCTD15,3,0.3
svm_l1,random_bank_rep_02,SCNV::LIN28A,1,0.1
svm_l1,random_bank_rep_02,SCNV::LINC00662,2,0.2
svm_l1,random_bank_rep_02,SCNV::NPHS1,1,0.1
svm_l1,random_bank_rep_02,SCNV::SPATA21,2,0.2
svm_l1,random_bank_rep_03,RNA::ABCG1,2,0.2
svm_l1,random_bank_rep_03,RNA::ACSM2A,1,0.1
svm_l1,random_bank_rep_03,RNA::ADAM2,1,0.1
svm_l1,random_bank_rep_03,RNA::AK2,2,0.2
svm_l1,random_bank_rep_03,RNA::ANAPC5,1,0.1
svm_l1,random_bank_rep_03,RNA::AQP7P1,1,0.1
svm_l1,random_bank_rep_03,RNA::ARHGEF17,1,0.1
svm_l1,random_bank_rep_03,RNA::ARID5B,1,0.1
svm_l1,random_bank_rep_03,RNA::ARV1,1,0.1
svm_l1,random_bank_rep_03,RNA::ASAP3,1,0.1
svm_l1,random_bank_rep_03,RNA::ATP1B3,1,0.1
svm_l1,random_bank_rep_03,RNA::ATP5EP2,3,0.3
svm_l1,random_bank_rep_03,RNA::ATP8B5P,1,0.1
svm_l1,random_bank_rep_03,RNA::BAI1,1,0.1
svm_l1,random_bank_rep_03,RNA::C11orf92,1,0.1
svm_l1,random_bank_rep_03,RNA::C14orf105,1,0.1
svm_l1,random_bank_rep_03,RNA::C2orf61,1,0.1
svm_l1,random_bank_rep_03,RNA::C2orf67,1,0.1
svm_l1,random_bank_rep_03,RNA::C3orf48,2,0.2
svm_l1,random_bank_rep_03,RNA::C4A,1,0.1
svm_l1,random_bank_rep_03,RNA::CA9,1,0.1
svm_l1,random_bank_rep_03,RNA::CARD8,1,0.1
svm_l1,random_bank_rep_03,RNA::CCDC102A,2,0.2
svm_l1,random_bank_rep_03,RNA::CDK11B,2,0.2
svm_l1,random_bank_rep_03,RNA::CDKL1,1,0.1
svm_l1,random_bank_rep_03,RNA::CLIC6,1,0.1
svm_l1,random_bank_rep_03,RNA::CXCL13,1,0.1
svm_l1,random_bank_rep_03,RNA::CYTL1,1,0.1
svm_l1,random_bank_rep_03,RNA::DDX19B,1,0.1
svm_l1,random_bank_rep_03,RNA::ESM1,1,0.1
svm_l1,random_bank_rep_03,RNA::FAM120AOS,1,0.1
svm_l1,random_bank_rep_03,RNA::FAM159A,2,0.2
svm_l1,random_bank_rep_03,RNA::FOXD3,1,0.1
svm_l1,random_bank_rep_03,RNA::FOXG1,1,0.1
svm_l1,random_bank_rep_03,RNA::FTHL3,1,0.1
svm_l1,random_bank_rep_03,RNA::G6PC2,1,0.1
svm_l1,random_bank_rep_03,RNA::GAPT,2,0.2
svm_l1,random_bank_rep_03,RNA::GBP7,1,0.1
svm_l1,random_bank_rep_03,RNA::GCSH,2,0.2
svm_l1,random_bank_rep_03,RNA::GMDS,2,0.2
svm_l1,random_bank_rep_03,RNA::GPR182,1,0.1
svm_l1,random_bank_rep_03,RNA::GRM8,1,0.1
svm_l1,random_bank_rep_03,RNA::HAPLN1,1,0.1
svm_l1,random_bank_rep_03,RNA::HIST1H2BE,1,0.1
svm_l1,random_bank_rep_03,RNA::HIST1H4H,2,0.2
svm_l1,random_bank_rep_03,RNA::HK2,1,0.1
svm_l1,random_bank_rep_03,RNA::HKDC1,1,0.1
svm_l1,random_bank_rep_03,RNA::HMGA1,1,0.1
svm_l1,random_bank_rep_03,RNA::HNRNPA3P1,1,0.1
svm_l1,random_bank_rep_03,RNA::HPS3,1,0.1
svm_l1,random_bank_rep_03,RNA::HSPBAP1,2,0.2
svm_l1,random_bank_rep_03,RNA::HTN3,2,0.2
svm_l1,random_bank_rep_03,RNA::ID2B,1,0.1
svm_l1,random_bank_rep_03,RNA::ID3,3,0.3
svm_l1,random_bank_rep_03,RNA::IL12A,1,0.1
svm_l1,random_bank_rep_03,RNA::IL9,1,0.1
svm_l1,random_bank_rep_03,RNA::ITGA8,1,0.1
svm_l1,random_bank_rep_03,RNA::IVL,1,0.1
svm_l1,random_bank_rep_03,RNA::LEKR1,2,0.2
svm_l1,random_bank_rep_03,RNA::LIMD2,3,0.3
svm_l1,random_bank_rep_03,RNA::LOC100129034,2,0.2
svm_l1,random_bank_rep_03,RNA::LOC100240726,1,0.1
svm_l1,random_bank_rep_03,RNA::LOC100288778,1,0.1
svm_l1,random_bank_rep_03,RNA::LOC643387,4,0.4
svm_l1,random_bank_rep_03,RNA::LOC728643,1,0.1
svm_l1,random_bank_rep_03,RNA::LRRC3,1,0.1
svm_l1,random_bank_rep_03,RNA::LSM14A,1,0.1
svm_l1,random_bank_rep_03,RNA::MFNG,1,0.1
svm_l1,random_bank_rep_03,RNA::MIA,1,0.1
svm_l1,random_bank_rep_03,RNA::MLH1,1,0.1
svm_l1,random_bank_rep_03,RNA::MSX2,2,0.2
svm_l1,random_bank_rep_03,RNA::MSX2P1,1,0.1
svm_l1,random_bank_rep_03,RNA::MYOZ2,1,0.1
svm_l1,random_bank_rep_03,RNA::NACAP1,1,0.1
svm_l1,random_bank_rep_03,RNA::NECAP2,2,0.2
svm_l1,random_bank_rep_03,RNA::NIF3L1,1,0.1
svm_l1,random_bank_rep_03,RNA::OR1L1,2,0.2
svm_l1,random_bank_rep_03,RNA::OR6C75,2,0.2
svm_l1,random_bank_rep_03,RNA::OR8D1,3,0.3
svm_l1,random_bank_rep_03,RNA::PABPC4,1,0.1
svm_l1,random_bank_rep_03,RNA::PGA5,1,0.1
svm_l1,random_bank_rep_03,RNA::PLEKHA4,2,0.2
svm_l1,random_bank_rep_03,RNA::PMP2,2,0.2
svm_l1,random_bank_rep_03,RNA::PPAPDC2,1,0.1
svm_l1,random_bank_rep_03,RNA::PPIAL4C,1,0.1
svm_l1,random_bank_rep_03,RNA::PRUNE,1,0.1
svm_l1,random_bank_rep_03,RNA::PTDSS1,1,0.1
svm_l1,random_bank_rep_03,RNA::RBBP7,1,0.1
svm_l1,random_bank_rep_03,RNA::RGAG4,1,0.1
svm_l1,random_bank_rep_03,RNA::S100PBP,1,0.1
svm_l1,random_bank_rep_03,RNA::SHISA3,1,0.1
svm_l1,random_bank_rep_03,RNA::SLC17A8,1,0.1
svm_l1,random_bank_rep_03,RNA::SLC47A1,1,0.1
svm_l1,random_bank_rep_03,RNA::SLCO1A2,1,0.1
svm_l1,random_bank_rep_03,RNA::SNORD115-7,1,0.1
svm_l1,random_bank_rep_03,RNA::SNTG1,1,0.1
svm_l1,random_bank_rep_03,RNA::SRXN1,1,0.1
svm_l1,random_bank_rep_03,RNA::SUN3,1,0.1
svm_l1,random_bank_rep_03,RNA::SYF2,2,0.2
svm_l1,random_bank_rep_03,RNA::SYNPO2,1,0.1
svm_l1,random_bank_rep_03,RNA::TAOK3,1,0.1
svm_l1,random_bank_rep_03,RNA::TARDBP,1,0.1
svm_l1,random_bank_rep_03,RNA::THRAP3,3,0.3
svm_l1,random_bank_rep_03,RNA::TMEM159,1,0.1
svm_l1,random_bank_rep_03,RNA::TMEM178,2,0.2
svm_l1,random_bank_rep_03,RNA::TRIM35,1,0.1
svm_l1,random_bank_rep_03,SCNV::DAB1,1,0.1
svm_l1,random_bank_rep_03,SCNV::GPR42,1,0.1
svm_l1,random_bank_rep_03,SCNV::PEPD,1,0.1
svm_l1,random_bank_rep_03,SCNV::PEX14,2,0.2
svm_l1,random_bank_rep_04,RNA::ABCG1,2,0.2
svm_l1,random_bank_rep_04,RNA::ACADM,1,0.1
svm_l1,random_bank_rep_04,RNA::ACSM2A,2,0.2
svm_l1,random_bank_rep_04,RNA::ANGEL2,1,0.1
svm_l1,random_bank_rep_04,RNA::ANKRD20B,1,0.1
svm_l1,random_bank_rep_04,RNA::ANKRD27,1,0.1
svm_l1,random_bank_rep_04,RNA::ANO2,1,0.1
svm_l1,random_bank_rep_04,RNA::ARID5B,2,0.2
svm_l1,random_bank_rep_04,RNA::ASAP3,1,0.1
svm_l1,random_bank_rep_04,RNA::ATP1B3,1,0.1
svm_l1,random_bank_rep_04,RNA::ATP5EP2,1,0.1
svm_l1,random_bank_rep_04,RNA::ATP8B5P,5,0.5
svm_l1,random_bank_rep_04,RNA::C10orf131,1,0.1
svm_l1,random_bank_rep_04,RNA::C15orf21,2,0.2
svm_l1,random_bank_rep_04,RNA::C1orf123,1,0.1
svm_l1,random_bank_rep_04,RNA::C1orf87,1,0.1
svm_l1,random_bank_rep_04,RNA::C3orf38,1,0.1
svm_l1,random_bank_rep_04,RNA::C3orf48,2,0.2
svm_l1,random_bank_rep_04,RNA::CA9,1,0.1
svm_l1,random_bank_rep_04,RNA::CARD8,1,0.1
svm_l1,random_bank_rep_04,RNA::CASP1,1,0.1
svm_l1,random_bank_rep_04,RNA::CCDC102A,2,0.2
svm_l1,random_bank_rep_04,RNA::CHRDL2,1,0.1
svm_l1,random_bank_rep_04,RNA::CT45A1,1,0.1
svm_l1,random_bank_rep_04,RNA::CT45A3,1,0.1
svm_l1,random_bank_rep_04,RNA::CYTL1,1,0.1
svm_l1,random_bank_rep_04,RNA::DDX19B,1,0.1
svm_l1,random_bank_rep_04,RNA::DGCR6,1,0.1
svm_l1,random_bank_rep_04,RNA::DIRC3,1,0.1
svm_l1,random_bank_rep_04,RNA::EEF1A1P9,1,0.1
svm_l1,random_bank_rep_04,RNA::ESM1,1,0.1
svm_l1,random_bank_rep_04,RNA::FAM180B,1,0.1
svm_l1,random_bank_rep_04,RNA::FOXD3,1,0.1
svm_l1,random_bank_rep_04,RNA::FTHL3,2,0.2
svm_l1,random_bank_rep_04,RNA::FYCO1,2,0.2
svm_l1,random_bank_rep_04,RNA::G6PC2,1,0.1
svm_l1,random_bank_rep_04,RNA::GAPT,1,0.1
svm_l1,random_bank_rep_04,RNA::GBP7,2,0.2
svm_l1,random_bank_rep_04,RNA::GCSH,2,0.2
svm_l1,random_bank_rep_04,RNA::GLP1R,1,0.1
svm_l1,random_bank_rep_04,RNA::GOLGA6L5,1,0.1
svm_l1,random_bank_rep_04,RNA::GPR182,1,0.1
svm_l1,random_bank_rep_04,RNA::GRM8,1,0.1
svm_l1,random_bank_rep_04,RNA::HCG22,1,0.1
svm_l1,random_bank_rep_04,RNA::HERC2,1,0.1
svm_l1,random_bank_rep_04,RNA::HIST1H4H,1,0.1
svm_l1,random_bank_rep_04,RNA::HMGA1,1,0.1
svm_l1,random_bank_rep_04,RNA::HNRNPA3P1,2,0.2
svm_l1,random_bank_rep_04,RNA::HSPC072,1,0.1
svm_l1,random_bank_rep_04,RNA::ID3,1,0.1
svm_l1,random_bank_rep_04,RNA::KLHL4,1,0.1
svm_l1,random_bank_rep_04,RNA::LAYN,1,0.1
svm_l1,random_bank_rep_04,RNA::LEKR1,3,0.3
svm_l1,random_bank_rep_04,RNA::LGALS9C,1,0.1
svm_l1,random_bank_rep_04,RNA::LOC100129034,1,0.1
svm_l1,random_bank_rep_04,RNA::LOC341056,1,0.1
svm_l1,random_bank_rep_04,RNA::LOC643387,2,0.2
svm_l1,random_bank_rep_04,RNA::LOC723809,1,0.1
svm_l1,random_bank_rep_04,RNA::LOC728643,2,0.2
svm_l1,random_bank_rep_04,RNA::LSM14A,1,0.1
svm_l1,random_bank_rep_04,RNA::MFNG,2,0.2
svm_l1,random_bank_rep_04,RNA::MFSD2B,2,0.2
svm_l1,random_bank_rep_04,RNA::MIA,1,0.1
svm_l1,random_bank_rep_04,RNA::MLH1,1,0.1
svm_l1,random_bank_rep_04,RNA::MSX2,1,0.1
svm_l1,random_bank_rep_04,RNA::MSX2P1,2,0.2
svm_l1,random_bank_rep_04,RNA::MYH6,1,0.1
svm_l1,random_bank_rep_04,RNA::MYOZ2,2,0.2
svm_l1,random_bank_rep_04,RNA::NECAP2,1,0.1
svm_l1,random_bank_rep_04,RNA::NEU2,1,0.1
svm_l1,random_bank_rep_04,RNA::NIF3L1,1,0.1
svm_l1,random_bank_rep_04,RNA::NUDT3,1,0.1
svm_l1,random_bank_rep_04,RNA::OR11G2,1,0.1
svm_l1,random_bank_rep_04,RNA::OR5B12,1,0.1
svm_l1,random_bank_rep_04,RNA::OR6C75,1,0.1
svm_l1,random_bank_rep_04,RNA::PA2G4P4,1,0.1
svm_l1,random_bank_rep_04,RNA::PABPC4,1,0.1
svm_l1,random_bank_rep_04,RNA::PGA5,1,0.1
svm_l1,random_bank_rep_04,RNA::PLEKHA4,1,0.1
svm_l1,random_bank_rep_04,RNA::PMP2,2,0.2
svm_l1,random_bank_rep_04,RNA::PPAPDC2,1,0.1
svm_l1,random_bank_rep_04,RNA::PPIAL4C,2,0.2
svm_l1,random_bank_rep_04,RNA::PTDSS1,1,0.1
svm_l1,random_bank_rep_04,RNA::PURB,1,0.1
svm_l1,random_bank_rep_04,RNA::RAN,1,0.1
svm_l1,random_bank_rep_04,RNA::RGAG4,1,0.1
svm_l1,random_bank_rep_04,RNA::SEMA6A,1,0.1
svm_l1,random_bank_rep_04,RNA::SHQ1,1,0.1
svm_l1,random_bank_rep_04,RNA::SLC16A10,1,0.1
svm_l1,random_bank_rep_04,RNA::SLC47A1,1,0.1
svm_l1,random_bank_rep_04,RNA::SPATS2,1,0.1
svm_l1,random_bank_rep_04,RNA::SRXN1,2,0.2
svm_l1,random_bank_rep_04,RNA::ST6GAL1,1,0.1
svm_l1,random_bank_rep_04,RNA::SUMF1,1,0.1
svm_l1,random_bank_rep_04,RNA::SUMO1P3,2,0.2
svm_l1,random_bank_rep_04,RNA::SYF2,3,0.3
svm_l1,random_bank_rep_04,RNA::SYNPO2,2,0.2
svm_l1,random_bank_rep_04,RNA::TARDBP,1,0.1
svm_l1,random_bank_rep_04,RNA::TAS1R1,1,0.1
svm_l1,random_bank_rep_04,RNA::TFF2,1,0.1
svm_l1,random_bank_rep_04,RNA::THRAP3,2,0.2
svm_l1,random_bank_rep_04,RNA::TMEM149,2,0.2
svm_l1,random_bank_rep_04,RNA::TMEM178,1,0.1
svm_l1,random_bank_rep_04,RNA::TRIM35,1,0.1
svm_l1,random_bank_rep_04,RNA::TRIM48,1,0.1
svm_l1,random_bank_rep_04,RNA::VASH2,1,0.1
svm_l1,random_bank_rep_04,RNA::WLS,1,0.1
svm_l1,random_bank_rep_04,RNA::XRCC5,1,0.1
svm_l1,random_bank_rep_04,RNA::ZNF596,1,0.1
svm_l1,random_bank_rep_04,SCNV::AIM1L,1,0.1
svm_l1,random_bank_rep_04,SCNV::KCTD15,1,0.1
svm_l1,random_bank_rep_04,SCNV::LINC00662,1,0.1
svm_l1,random_bank_rep_04,SCNV::SLC25A33,1,0.1
svm_l1,random_bank_rep_04,SCNV::ZNF254,1,0.1
svm_l1,random_bank_rep_05,RNA::ABCG1,1,0.1
svm_l1,random_bank_rep_05,RNA::ADAM2,1,0.1
svm_l1,random_bank_rep_05,RNA::ANGEL2,3,0.3
svm_l1,random_bank_rep_05,RNA::ANKRD20B,1,0.1
svm_l1,random_bank_rep_05,RNA::AQP7P1,1,0.1
svm_l1,random_bank_rep_05,RNA::AQP7P3,1,0.1
svm_l1,random_bank_rep_05,RNA::ASAP3,1,0.1
svm_l1,random_bank_rep_05,RNA::ATP1B3,1,0.1
svm_l1,random_bank_rep_05,RNA::ATP5EP2,4,0.4
svm_l1,random_bank_rep_05,RNA::ATP8B5P,1,0.1
svm_l1,random_bank_rep_05,RNA::C15orf21,4,0.4
svm_l1,random_bank_rep_05,RNA::C1orf87,1,0.1
svm_l1,random_bank_rep_05,RNA::C2orf61,1,0.1
svm_l1,random_bank_rep_05,RNA::C3orf48,1,0.1
svm_l1,random_bank_rep_05,RNA::CARD8,2,0.2
svm_l1,random_bank_rep_05,RNA::CDK11B,1,0.1
svm_l1,random_bank_rep_05,RNA::CDKL1,2,0.2
svm_l1,random_bank_rep_05,RNA::CHRDL2,1,0.1
svm_l1,random_bank_rep_05,RNA::CHRNA7,1,0.1
svm_l1,random_bank_rep_05,RNA::CUL4A,1,0.1
svm_l1,random_bank_rep_05,RNA::CXCL13,1,0.1
svm_l1,random_bank_rep_05,RNA::CXorf21,1,0.1
svm_l1,random_bank_rep_05,RNA::CYTL1,1,0.1
svm_l1,random_bank_rep_05,RNA::DCPS,1,0.1
svm_l1,random_bank_rep_05,RNA::DMBX1,1,0.1
svm_l1,random_bank_rep_05,RNA::EEPD1,1,0.1
svm_l1,random_bank_rep_05,RNA::ESM1,1,0.1
svm_l1,random_bank_rep_05,RNA::EXOG,1,0.1
svm_l1,random_bank_rep_05,RNA::FAM120AOS,1,0.1
svm_l1,random_bank_rep_05,RNA::FAM180B,1,0.1
svm_l1,random_bank_rep_05,RNA::FOXD3,1,0.1
svm_l1,random_bank_rep_05,RNA::FOXG1,1,0.1
svm_l1,random_bank_rep_05,RNA::FYCO1,1,0.1
svm_l1,random_bank_rep_05,RNA::GAPT,1,0.1
svm_l1,random_bank_rep_05,RNA::GBP7,2,0.2
svm_l1,random_bank_rep_05,RNA::GCSH,3,0.3
svm_l1,random_bank_rep_05,RNA::GDF7,1,0.1
svm_l1,random_bank_rep_05,RNA::GMDS,1,0.1
svm_l1,random_bank_rep_05,RNA::GP9,1,0.1
svm_l1,random_bank_rep_05,RNA::GRM8,1,0.1
svm_l1,random_bank_rep_05,RNA::H3F3C,1,0.1
svm_l1,random_bank_rep_05,RNA::HAPLN1,1,0.1
svm_l1,random_bank_rep_05,RNA::HIST1H4H,2,0.2
svm_l1,random_bank_rep_05,RNA::HKDC1,1,0.1
svm_l1,random_bank_rep_05,RNA::HNRNPA3P1,1,0.1
svm_l1,random_bank_rep_05,RNA::HPS3,1,0.1
svm_l1,random_bank_rep_05,RNA::HRASLS,1,0.1
svm_l1,random_bank_rep_05,RNA::HSPC072,1,0.1
svm_l1,random_bank_rep_05,RNA::IL12A,1,0.1
svm_l1,random_bank_rep_05,RNA::ITGA8,1,0.1
svm_l1,random_bank_rep_05,RNA::LEKR1,4,0.4
svm_l1,random_bank_rep_05,RNA::LGALS9C,1,0.1
svm_l1,random_bank_rep_05,RNA::LOC100129034,1,0.1
svm_l1,random_bank_rep_05,RNA::LOC348021,1,0.1
svm_l1,random_bank_rep_05,RNA::LOC643387,1,0.1
svm_l1,random_bank_rep_05,RNA::LOC644936,2,0.2
svm_l1,random_bank_rep_05,RNA::LOC728643,3,0.3
svm_l1,random_bank_rep_05,RNA::LONRF1,1,0.1
svm_l1,random_bank_rep_05,RNA::LRRC3,1,0.1
svm_l1,random_bank_rep_05,RNA::LSM14A,2,0.2
svm_l1,random_bank_rep_05,RNA::MFNG,3,0.3
svm_l1,random_bank_rep_05,RNA::MFSD2B,4,0.4
svm_l1,random_bank_rep_05,RNA::MIA,2,0.2
svm_l1,random_bank_rep_05,RNA::MLH1,1,0.1
svm_l1,random_bank_rep_05,RNA::MRPS10,1,0.1
svm_l1,random_bank_rep_05,RNA::MSX2,1,0.1
svm_l1,random_bank_rep_05,RNA::MYH6,1,0.1
svm_l1,random_bank_rep_05,RNA::MYOZ2,3,0.3
svm_l1,random_bank_rep_05,RNA::NACAP1,2,0.2
svm_l1,random_bank_rep_05,RNA::NCRNA00169,1,0.1
svm_l1,random_bank_rep_05,RNA::NUDT3,1,0.1
svm_l1,random_bank_rep_05,RNA::OR8D1,3,0.3
svm_l1,random_bank_rep_05,RNA::PA2G4P4,4,0.4
svm_l1,random_bank_rep_05,RNA::PABPC4,1,0.1
svm_l1,random_bank_rep_05,RNA::PLEKHA4,1,0.1
svm_l1,random_bank_rep_05,RNA::PMP2,2,0.2
svm_l1,random_bank_rep_05,RNA::POLR2C,1,0.1
svm_l1,random_bank_rep_05,RNA::POLR3F,1,0.1
svm_l1,random_bank_rep_05,RNA::PPIAL4C,1,0.1
svm_l1,random_bank_rep_05,RNA::RAPSN,1,0.1
svm_l1,random_bank_rep_05,RNA::RNF115,1,0.1
svm_l1,random_bank_rep_05,RNA::SCP2,1,0.1
svm_l1,random_bank_rep_05,RNA::SLC47A1,1,0.1
svm_l1,random_bank_rep_05,RNA::SLCO1A2,1,0.1
svm_l1,random_bank_rep_05,RNA::SRXN1,1,0.1
svm_l1,random_bank_rep_05,RNA::ST6GAL1,1,0.1
svm_l1,random_bank_rep_05,RNA::SUMO1P3,1,0.1
svm_l1,random_bank_rep_05,RNA::SUN3,1,0.1
svm_l1,random_bank_rep_05,RNA::SYF2,2,0.2
svm_l1,random_bank_rep_05,RNA::SYNPO2,1,0.1
svm_l1,random_bank_rep_05,RNA::TAAR8,1,0.1
svm_l1,random_bank_rep_05,RNA::TAL1,1,0.1
svm_l1,random_bank_rep_05,RNA::TCHH,1,0.1
svm_l1,random_bank_rep_05,RNA::THRAP3,1,0.1
svm_l1,random_bank_rep_05,RNA::TMX2,1,0.1
svm_l1,random_bank_rep_05,RNA::TRIM35,2,0.2
svm_l1,random_bank_rep_05,RNA::VWCE,1,0.1
svm_l1,random_bank_rep_05,RNA::WLS,2,0.2
svm_l1,random_bank_rep_05,RNA::ZNF596,1,0.1
svm_l1,random_bank_rep_05,RNA::ZNRF4,1,0.1
svm_l1,random_bank_rep_05,SCNV::DAB1,2,0.2
svm_l1,random_bank_rep_05,SCNV::GPR42,1,0.1
svm_l1,random_bank_rep_05,SCNV::KCTD15,1,0.1
svm_l1,random_bank_rep_05,SCNV::LINC00662,1,0.1
svm_l1,random_bank_rep_05,SCNV::SLC7A9,1,0.1
svm_l1,random_bank_rep_05,SCNV::SPATA21,1,0.1
svm_l1,stability_matched,RNA::ACSM2A,1,0.1
svm_l1,stability_matched,RNA::AMH,1,0.1
svm_l1,stability_matched,RNA::ARID5B,2,0.2
svm_l1,stability_matched,RNA::ATP5EP2,7,0.7
svm_l1,stability_matched,RNA::BRF2,1,0.1
svm_l1,stability_matched,RNA::C15orf21,1,0.1
svm_l1,stability_matched,RNA::C3orf48,3,0.3
svm_l1,stability_matched,RNA::CA9,1,0.1
svm_l1,stability_matched,RNA::CARD8,1,0.1
svm_l1,stability_matched,RNA::CLIC6,1,0.1
svm_l1,stability_matched,RNA::CLP1,1,0.1
svm_l1,stability_matched,RNA::CT45A3,1,0.1
svm_l1,stability_matched,RNA::EEF1A1P9,3,0.3
svm_l1,stability_matched,RNA::EXOG,1,0.1
svm_l1,stability_matched,RNA::FTHL3,10,1.0
svm_l1,stability_matched,RNA::GCSH,10,1.0
svm_l1,stability_matched,RNA::GLP1R,1,0.1
svm_l1,stability_matched,RNA::GP9,1,0.1
svm_l1,stability_matched,RNA::GPR182,2,0.2
svm_l1,stability_matched,RNA::HNRNPA3P1,9,0.9
svm_l1,stability_matched,RNA::HRASLS,1,0.1
svm_l1,stability_matched,RNA::LAYN,2,0.2
svm_l1,stability_matched,RNA::LEKR1,3,0.3
svm_l1,stability_matched,RNA::LOC100129034,1,0.1
svm_l1,stability_matched,RNA::LOC100133050,1,0.1
svm_l1,stability_matched,RNA::LOC100288778,1,0.1
svm_l1,stability_matched,RNA::LOC341056,1,0.1
svm_l1,stability_matched,RNA::LOC643387,10,1.0
svm_l1,stability_matched,RNA::LOC644936,4,0.4
svm_l1,stability_matched,RNA::LOC723809,1,0.1
svm_l1,stability_matched,RNA::LOC728643,10,1.0
svm_l1,stability_matched,RNA::MFSD2B,1,0.1
svm_l1,stability_matched,RNA::NACAP1,10,1.0
svm_l1,stability_matched,RNA::NUDT3,1,0.1
svm_l1,stability_matched,RNA::OR5B12,1,0.1
svm_l1,stability_matched,RNA::OR8D1,1,0.1
svm_l1,stability_matched,RNA::PA2G4P4,3,0.3
svm_l1,stability_matched,RNA::PGRMC2,1,0.1
svm_l1,stability_matched,RNA::PKHD1,1,0.1
svm_l1,stability_matched,RNA::PPAPDC2,1,0.1
svm_l1,stability_matched,RNA::PPIAL4C,10,1.0
svm_l1,stability_matched,RNA::PRRG2,1,0.1
svm_l1,stability_matched,RNA::PURB,1,0.1
svm_l1,stability_matched,RNA::RNF115,1,0.1
svm_l1,stability_matched,RNA::SCN7A,1,0.1
svm_l1,stability_matched,RNA::SHISA3,1,0.1
svm_l1,stability_matched,RNA::SNORD115-7,1,0.1
svm_l1,stability_matched,RNA::SUMO1P3,7,0.7
svm_l1,stability_matched,RNA::SUN3,2,0.2
svm_l1,stability_matched,RNA::TAC4,1,0.1
svm_l1,stability_matched,RNA::TMX2,2,0.2
svm_l1,stability_matched,RNA::TRIM35,1,0.1
svm_l1,stability_matched,RNA::TRIM48,1,0.1
svm_l1,stability_matched,RNA::XIRP1,1,0.1
svm_l1,stability_matched,RNA::ZNF596,2,0.2
svm_l1,stability_native,RNA::ABCG1,4,0.4
svm_l1,stability_native,RNA::ACADM,1,0.1
svm_l1,stability_native,RNA::ACSM2A,2,0.2
svm_l1,stability_native,RNA::ADAM2,6,0.6
svm_l1,stability_native,RNA::AGPAT4,1,0.1
svm_l1,stability_native,RNA::AMH,1,0.1
svm_l1,stability_native,RNA::AMZ2P1,1,0.1
svm_l1,stability_native,RNA::ANAPC5,1,0.1
svm_l1,stability_native,RNA::ANGEL2,5,0.5
svm_l1,stability_native,RNA::ANKRD20B,2,0.2
